"logFC";"EnsembleID";"Region";"TimePoint";"cluster";"TimePointNumeric";"ShortName"
-0.112528174;"ENSMUSG00000007827";"dHC";"Swim_4h";24;240;"Ankrd26"
-0.124611104;"ENSMUSG00000007908";"dHC";"Swim_4h";24;240;"Hmgcll1"
-0.119340888;"ENSMUSG00000008090";"dHC";"Swim_4h";9;240;"Fgfrl1"
0.040982801;"ENSMUSG00000008384";"dHC";"Swim_4h";18;240;"Sertad1"
0.130619217;"ENSMUSG00000008393";"dHC";"Swim_4h";10;240;"Carhsp1"
0.027986856;"ENSMUSG00000008429";"dHC";"Swim_4h";21;240;"Herpud2"
-0.075288752;"ENSMUSG00000008496";"dHC";"Swim_4h";9;240;"Pou2f2"
-0.117882178;"ENSMUSG00000008976";"dHC";"Swim_4h";12;240;"Gabpa"
-0.049567429;"ENSMUSG00000009207";"dHC";"Swim_4h";5;240;"Lnpk"
-0.026975696;"ENSMUSG00000009291";"dHC";"Swim_4h";10;240;"Pttg1ip"
-0.001087326;"ENSMUSG00000009293";"dHC";"Swim_4h";10;240;"Ube2g2"
-0.176134508;"ENSMUSG00000010110";"dHC";"Swim_4h";16;240;"Stx5a"
-0.058490001;"ENSMUSG00000010505";"dHC";"Swim_4h";21;240;"Myt1"
-0.0287736;"ENSMUSG00000010554";"dHC";"Swim_4h";21;240;"Mettl16"
0.195700283;"ENSMUSG00000011148";"dHC";"Swim_4h";13;240;"Adssl1"
0.04867872;"ENSMUSG00000011179";"dHC";"Swim_4h";10;240;"Odc1"
0.061322183;"ENSMUSG00000011427";"dHC";"Swim_4h";2;240;"Zfp790"
-0.012403389;"ENSMUSG00000012443";"dHC";"Swim_4h";12;240;"Kif11"
0.023851734;"ENSMUSG00000013846";"dHC";"Swim_4h";9;240;"St3gal1"
-0.147210601;"ENSMUSG00000014039";"dHC";"Swim_4h";12;240;"Prdm15"
0.015685724;"ENSMUSG00000014177";"dHC";"Swim_4h";21;240;"Tvp23b"
0.136537862;"ENSMUSG00000014361";"dHC";"Swim_4h";25;240;"Mertk"
0.213339679;"ENSMUSG00000014846";"dHC";"Swim_4h";13;240;"Tppp3"
-0.077732744;"ENSMUSG00000015053";"dHC";"Swim_4h";25;240;"Gata2"
0.212203163;"ENSMUSG00000015085";"dHC";"Swim_4h";13;240;"Entpd2"
0.33255777;"ENSMUSG00000015112";"dHC";"Swim_4h";25;240;"Slc25a13"
-0.086865419;"ENSMUSG00000015243";"dHC";"Swim_4h";10;240;"Abca1"
-0.47753685;"ENSMUSG00000015467";"dHC";"Swim_4h";20;240;"Egfl8"
-0.023519838;"ENSMUSG00000015468";"dHC";"Swim_4h";25;240;"Notch4"
0.088412747;"ENSMUSG00000015478";"dHC";"Swim_4h";10;240;"Rnf5"
-0.0840231;"ENSMUSG00000015950";"dHC";"Swim_4h";25;240;"Ncf1"
0.125450597;"ENSMUSG00000015970";"dHC";"Swim_4h";9;240;"Chdh"
0.2225884;"ENSMUSG00000016024";"dHC";"Swim_4h";19;240;"Lbp"
-0.074127824;"ENSMUSG00000016087";"dHC";"Swim_4h";23;240;"Fli1"
0.099858804;"ENSMUSG00000016179";"dHC";"Swim_4h";13;240;"Camk1g"
-0.084215374;"ENSMUSG00000016520";"dHC";"Swim_4h";10;240;"Lnx2"
0.036591097;"ENSMUSG00000016526";"dHC";"Swim_4h";13;240;"Dyrk3"
-0.010008309;"ENSMUSG00000016528";"dHC";"Swim_4h";10;240;"Mapkapk2"
-0.037188256;"ENSMUSG00000016559";"dHC";"Swim_4h";13;240;"H3f3b"
-0.019108815;"ENSMUSG00000016984";"dHC";"Swim_4h";5;240;"Etaa1"
0.053744969;"ENSMUSG00000017009";"dHC";"Swim_4h";25;240;"Sdc4"
0.03076154;"ENSMUSG00000017453";"dHC";"Swim_4h";20;240;"Pipox"
0.063347005;"ENSMUSG00000018143";"dHC";"Swim_4h";13;240;"Mafk"
0.199801346;"ENSMUSG00000018166";"dHC";"Swim_4h";12;240;"Erbb3"
0.012146336;"ENSMUSG00000018334";"dHC";"Swim_4h";10;240;"Ksr1"
-0.016647996;"ENSMUSG00000018363";"dHC";"Swim_4h";21;240;"Smurf2"
0.036946844;"ENSMUSG00000018401";"dHC";"Swim_4h";21;240;"Mtmr4"
0.031029049;"ENSMUSG00000018427";"dHC";"Swim_4h";24;240;"Ypel2"
0.055998621;"ENSMUSG00000018572";"dHC";"Swim_4h";5;240;"Phf23"
-0.012028403;"ENSMUSG00000018846";"dHC";"Swim_4h";5;240;"Pank3"
-0.006005342;"ENSMUSG00000019189";"dHC";"Swim_4h";21;240;"Rnf145"
0.115973222;"ENSMUSG00000019232";"dHC";"Swim_4h";25;240;"Etnppl"
0.053253634;"ENSMUSG00000019256";"dHC";"Swim_4h";2;240;"Ahr"
-0.089427271;"ENSMUSG00000019577";"dHC";"Swim_4h";10;240;"Pdk4"
-0.074913956;"ENSMUSG00000019647";"dHC";"Swim_4h";9;240;"Sema6a"
-0.02567777;"ENSMUSG00000019789";"dHC";"Swim_4h";12;240;"Hey2"
-0.074939009;"ENSMUSG00000019803";"dHC";"Swim_4h";9;240;"Nr2e1"
-0.050048446;"ENSMUSG00000019916";"dHC";"Swim_4h";9;240;"P4ha1"
-0.092964688;"ENSMUSG00000019960";"dHC";"Swim_4h";16;240;"Dusp6"
-0.04107585;"ENSMUSG00000019961";"dHC";"Swim_4h";5;240;"Tmpo"
0.081870113;"ENSMUSG00000019970";"dHC";"Swim_4h";7;240;"Sgk1"
-0.074039456;"ENSMUSG00000020034";"dHC";"Swim_4h";9;240;"Tcp11l2"
-0.009559913;"ENSMUSG00000020044";"dHC";"Swim_4h";18;240;"Timp3"
0.099433689;"ENSMUSG00000020052";"dHC";"Swim_4h";2;240;"Ascl1"
-0.039521709;"ENSMUSG00000020102";"dHC";"Swim_4h";24;240;"Slc16a7"
0.002490833;"ENSMUSG00000020108";"dHC";"Swim_4h";3;240;"Ddit4"
-0.093108324;"ENSMUSG00000020128";"dHC";"Swim_4h";24;240;"Vps54"
0.00309392;"ENSMUSG00000020137";"dHC";"Swim_4h";2;240;"Thap2"
-0.008342207;"ENSMUSG00000020246";"dHC";"Swim_4h";21;240;"Hcfc2"
-0.258084533;"ENSMUSG00000020251";"dHC";"Swim_4h";17;240;"Glt8d2"
-0.038438441;"ENSMUSG00000020255";"dHC";"Swim_4h";21;240;"RP24-227O16.1"
-0.08255801;"ENSMUSG00000020335";"dHC";"Swim_4h";2;240;"Zfp354b"
-0.054785354;"ENSMUSG00000020362";"dHC";"Swim_4h";5;240;"Cnot6"
0.113122763;"ENSMUSG00000020385";"dHC";"Swim_4h";2;240;"Clk4"
0.00063554;"ENSMUSG00000020387";"dHC";"Swim_4h";10;240;"Jade2"
0.022303276;"ENSMUSG00000020423";"dHC";"Swim_4h";16;240;"Btg2"
-0.072381244;"ENSMUSG00000020439";"dHC";"Swim_4h";18;240;"Smtn"
0.117120774;"ENSMUSG00000020464";"dHC";"Swim_4h";21;240;"Pnpt1"
0.050438043;"ENSMUSG00000020482";"dHC";"Swim_4h";2;240;"Ccdc117"
-0.117820037;"ENSMUSG00000020484";"dHC";"Swim_4h";9;240;"Xbp1"
-0.125345404;"ENSMUSG00000020513";"dHC";"Swim_4h";17;240;"Tubd1"
-0.098583257;"ENSMUSG00000020571";"dHC";"Swim_4h";9;240;"Pdia6"
-0.077966228;"ENSMUSG00000020601";"dHC";"Swim_4h";16;240;"Trib2"
-0.025890289;"ENSMUSG00000020644";"dHC";"Swim_4h";10;240;"Id2"
-0.054282944;"ENSMUSG00000020659";"dHC";"Swim_4h";5;240;"Cbll1"
0.157642024;"ENSMUSG00000020681";"dHC";"Swim_4h";19;240;"Ace"
0.055727821;"ENSMUSG00000020715";"dHC";"Swim_4h";10;240;"Ern1"
0.001231864;"ENSMUSG00000020721";"dHC";"Swim_4h";21;240;"Helz"
-0.156437177;"ENSMUSG00000020790";"dHC";"Swim_4h";9;240;"Ankfy1"
0.051380669;"ENSMUSG00000020846";"dHC";"Swim_4h";24;240;"Fam101b"
-0.067616948;"ENSMUSG00000020863";"dHC";"Swim_4h";21;240;"Luc7l3"
-0.095850775;"ENSMUSG00000020893";"dHC";"Swim_4h";3;240;"Per1"
-0.090496385;"ENSMUSG00000020948";"dHC";"Swim_4h";2;240;"Klhl28"
-0.042963112;"ENSMUSG00000020961";"dHC";"Swim_4h";21;240;"Ston2"
0.037498083;"ENSMUSG00000021025";"dHC";"Swim_4h";3;240;"Nfkbia"
-0.456796289;"ENSMUSG00000021070";"dHC";"Swim_4h";3;240;"Bdkrb2"
-0.046810288;"ENSMUSG00000021112";"dHC";"Swim_4h";12;240;"Mpp5"
-0.074531413;"ENSMUSG00000021127";"dHC";"Swim_4h";24;240;"Zfp36l1"
0.03974082;"ENSMUSG00000021134";"dHC";"Swim_4h";1;240;"Srsf5"
0.046909651;"ENSMUSG00000021224";"dHC";"Swim_4h";21;240;"Numb"
0.12294025;"ENSMUSG00000021226";"dHC";"Swim_4h";10;240;"Acot2"
0.119606458;"ENSMUSG00000021248";"dHC";"Swim_4h";10;240;"Tmed10"
-0.467063297;"ENSMUSG00000021250";"dHC";"Swim_4h";4;240;"Fos"
-0.152065196;"ENSMUSG00000021301";"dHC";"Swim_4h";21;240;"Hecw1"
-0.01299842;"ENSMUSG00000021327";"dHC";"Swim_4h";2;240;"Zkscan3"
-0.091871636;"ENSMUSG00000021365";"dHC";"Swim_4h";13;240;"Nedd9"
-0.058271382;"ENSMUSG00000021374";"dHC";"Swim_4h";24;240;"Nup153"
-0.894512824;"ENSMUSG00000021390";"dHC";"Swim_4h";14;240;"Ogn"
-0.037469216;"ENSMUSG00000021413";"dHC";"Swim_4h";5;240;"Prpf4b"
-0.005882906;"ENSMUSG00000021453";"dHC";"Swim_4h";3;240;"Gadd45g"
0.03021133;"ENSMUSG00000021466";"dHC";"Swim_4h";21;240;"Ptch1"
-0.292236287;"ENSMUSG00000021541";"dHC";"Swim_4h";2;240;"Trpc7"
-0.020767191;"ENSMUSG00000021549";"dHC";"Swim_4h";24;240;"Rasa1"
-0.010284874;"ENSMUSG00000021559";"dHC";"Swim_4h";10;240;"Dapk1"
0.073769819;"ENSMUSG00000021567";"dHC";"Swim_4h";13;240;"Nkd2"
-0.183863171;"ENSMUSG00000021624";"dHC";"Swim_4h";12;240;"Cd180"
0.094854048;"ENSMUSG00000021668";"dHC";"Swim_4h";21;240;"Polk"
-0.179659363;"ENSMUSG00000021692";"dHC";"Swim_4h";16;240;"Dimt1"
0.058683127;"ENSMUSG00000021701";"dHC";"Swim_4h";10;240;"Plk2"
0.127925055;"ENSMUSG00000021733";"dHC";"Swim_4h";12;240;"Slc4a7"
0.141348733;"ENSMUSG00000021750";"dHC";"Swim_4h";10;240;"Fam107a"
0.059689915;"ENSMUSG00000021782";"dHC";"Swim_4h";10;240;"Dlg5"
0.041004167;"ENSMUSG00000021868";"dHC";"Swim_4h";10;240;"Ppif"
-0.030757138;"ENSMUSG00000021870";"dHC";"Swim_4h";21;240;"Slmap"
-0.043271408;"ENSMUSG00000021895";"dHC";"Swim_4h";10;240;"Arhgef3"
-0.135469892;"ENSMUSG00000021903";"dHC";"Swim_4h";7;240;"Galnt15"
0.048282399;"ENSMUSG00000021904";"dHC";"Swim_4h";1;240;"Sema3g"
0.355837149;"ENSMUSG00000022041";"dHC";"Swim_4h";1;240;"Chrna2"
0.030907184;"ENSMUSG00000022043";"dHC";"Swim_4h";10;240;"Trim35"
0.155185596;"ENSMUSG00000022091";"dHC";"Swim_4h";10;240;"Sorbs3"
0.161522367;"ENSMUSG00000022197";"dHC";"Swim_4h";5;240;"Pdzd2"
-0.095160618;"ENSMUSG00000022228";"dHC";"Swim_4h";24;240;"Zscan26"
0.040004134;"ENSMUSG00000022306";"dHC";"Swim_4h";21;240;"Zfpm2"
-0.014172444;"ENSMUSG00000022342";"dHC";"Swim_4h";24;240;"Kcnv1"
0.024569782;"ENSMUSG00000022358";"dHC";"Swim_4h";12;240;"Fbxo32"
0.001769777;"ENSMUSG00000022360";"dHC";"Swim_4h";23;240;"Atad2"
-0.091476027;"ENSMUSG00000022443";"dHC";"Swim_4h";10;240;"Myh9"
0.050298034;"ENSMUSG00000022449";"dHC";"Swim_4h";25;240;"Adamts20"
0.173679749;"ENSMUSG00000022469";"dHC";"Swim_4h";1;240;"Rapgef3"
0.021890359;"ENSMUSG00000022494";"dHC";"Swim_4h";9;240;"Shisa9"
-0.098311632;"ENSMUSG00000022503";"dHC";"Swim_4h";16;240;"Nubp1"
-0.428613333;"ENSMUSG00000022504";"dHC";"Swim_4h";23;240;"Ciita"
-0.132625511;"ENSMUSG00000022555";"dHC";"Swim_4h";19;240;"Dgat1"
-0.135083204;"ENSMUSG00000022602";"dHC";"Swim_4h";16;240;"Arc"
-0.005011956;"ENSMUSG00000022604";"dHC";"Swim_4h";24;240;"Cep97"
-0.116317828;"ENSMUSG00000022635";"dHC";"Swim_4h";18;240;"Zcrb1"
-0.148368442;"ENSMUSG00000022636";"dHC";"Swim_4h";21;240;"Alcam"
0.034204923;"ENSMUSG00000022706";"dHC";"Swim_4h";10;240;"Mrpl40"
0.054521722;"ENSMUSG00000022790";"dHC";"Swim_4h";21;240;"Igsf11"
-0.023621875;"ENSMUSG00000022799";"dHC";"Swim_4h";10;240;"Arhgap31"
0.050158048;"ENSMUSG00000022828";"dHC";"Swim_4h";21;240;"Gtf2e1"
-0.055634989;"ENSMUSG00000022893";"dHC";"Swim_4h";16;240;"Adamts1"
0.2698973;"ENSMUSG00000022949";"dHC";"Swim_4h";15;240;"Clic6"
-0.16865522;"ENSMUSG00000022967";"dHC";"Swim_4h";24;240;"Ifnar1"
0.151837521;"ENSMUSG00000022969";"dHC";"Swim_4h";12;240;"Il10rb"
-0.150325051;"ENSMUSG00000023008";"dHC";"Swim_4h";24;240;"Fmnl3"
0.052167908;"ENSMUSG00000023019";"dHC";"Swim_4h";10;240;"Gpd1"
-0.261334766;"ENSMUSG00000023034";"dHC";"Swim_4h";3;240;"Nr4a1"
0.189285851;"ENSMUSG00000023067";"dHC";"Swim_4h";7;240;"Cdkn1a"
0.06124789;"ENSMUSG00000023336";"dHC";"Swim_4h";1;240;"Wfdc1"
-0.213075065;"ENSMUSG00000023800";"dHC";"Swim_4h";9;240;"Tiam2"
-0.219509389;"ENSMUSG00000023918";"dHC";"Swim_4h";12;240;"Adgrf4"
0.012408708;"ENSMUSG00000023994";"dHC";"Swim_4h";12;240;"Nfya"
-0.331328821;"ENSMUSG00000024042";"dHC";"Swim_4h";3;240;"Sik1"
-0.020827974;"ENSMUSG00000024048";"dHC";"Swim_4h";10;240;"Myl12a"
0.234468902;"ENSMUSG00000024053";"dHC";"Swim_4h";25;240;"Emilin2"
0.271338962;"ENSMUSG00000024066";"dHC";"Swim_4h";6;240;"Xdh"
-0.240349566;"ENSMUSG00000024087";"dHC";"Swim_4h";18;240;"Cyp1b1"
-0.005327207;"ENSMUSG00000024135";"dHC";"Swim_4h";9;240;"Srbd1"
-0.258923081;"ENSMUSG00000024136";"dHC";"Swim_4h";8;240;"Dnase1l2"
0.080406706;"ENSMUSG00000024140";"dHC";"Swim_4h";10;240;"Epas1"
0.086778297;"ENSMUSG00000024160";"dHC";"Swim_4h";13;240;"Spsb3"
0.111887182;"ENSMUSG00000024176";"dHC";"Swim_4h";10;240;"Sox8"
-0.036117484;"ENSMUSG00000024188";"dHC";"Swim_4h";21;240;"Luc7l"
-0.150600998;"ENSMUSG00000024190";"dHC";"Swim_4h";3;240;"Dusp1"
0.04335175;"ENSMUSG00000024206";"dHC";"Swim_4h";9;240;"Rfx2"
0.101957501;"ENSMUSG00000024222";"dHC";"Swim_4h";25;240;"Fkbp5"
0.12375894;"ENSMUSG00000024247";"dHC";"Swim_4h";13;240;"Pkdcc"
-0.121402584;"ENSMUSG00000024276";"dHC";"Swim_4h";5;240;"Zfp397"
0.030488981;"ENSMUSG00000024395";"dHC";"Swim_4h";25;240;"Lims2"
-0.069643806;"ENSMUSG00000024427";"dHC";"Swim_4h";9;240;"Spry4"
-0.009380614;"ENSMUSG00000024431";"dHC";"Swim_4h";12;240;"Nr3c1"
0.0701608;"ENSMUSG00000024558";"dHC";"Swim_4h";10;240;"Mapk4"
-0.076537381;"ENSMUSG00000024620";"dHC";"Swim_4h";24;240;"Pdgfrb"
0.033902511;"ENSMUSG00000024642";"dHC";"Swim_4h";21;240;"Tle4"
0.131982924;"ENSMUSG00000024778";"dHC";"Swim_4h";7;240;"Fas"
-0.095391667;"ENSMUSG00000024793";"dHC";"Swim_4h";2;240;"Tnfrsf25"
0.422626706;"ENSMUSG00000024797";"dHC";"Swim_4h";1;240;"Vps51"
-0.024115698;"ENSMUSG00000024817";"dHC";"Swim_4h";9;240;"Uhrf2"
-0.070282639;"ENSMUSG00000024913";"dHC";"Swim_4h";18;240;"Lrp5"
0.028214594;"ENSMUSG00000024966";"dHC";"Swim_4h";21;240;"Stip1"
0.025597168;"ENSMUSG00000024986";"dHC";"Swim_4h";23;240;"Hhex"
0.001822141;"ENSMUSG00000025085";"dHC";"Swim_4h";21;240;"Ablim1"
0.032053214;"ENSMUSG00000025133";"dHC";"Swim_4h";21;240;"Ints4"
0.066585961;"ENSMUSG00000025142";"dHC";"Swim_4h";10;240;"Aspscr1"
-0.013685409;"ENSMUSG00000025158";"dHC";"Swim_4h";13;240;"Rfng"
0.038429657;"ENSMUSG00000025184";"dHC";"Swim_4h";21;240;"R3hcc1l"
0.022221134;"ENSMUSG00000025198";"dHC";"Swim_4h";5;240;"Erlin1"
-0.083619551;"ENSMUSG00000025241";"dHC";"Swim_4h";9;240;"Fyco1"
0.009445566;"ENSMUSG00000025316";"dHC";"Swim_4h";21;240;"Banp"
0.004355102;"ENSMUSG00000025324";"dHC";"Swim_4h";10;240;"Atp10a"
0.032407553;"ENSMUSG00000025352";"dHC";"Swim_4h";21;240;"Gdf11"
0.076026148;"ENSMUSG00000025370";"dHC";"Swim_4h";12;240;"Cdh9"
0.021982802;"ENSMUSG00000025402";"dHC";"Swim_4h";10;240;"Nab2"
-0.008560556;"ENSMUSG00000025413";"dHC";"Swim_4h";21;240;"Ttc4"
0.004666727;"ENSMUSG00000025478";"dHC";"Swim_4h";13;240;"Dpysl4"
-0.07450772;"ENSMUSG00000025504";"dHC";"Swim_4h";19;240;"Eps8l2"
0.135175776;"ENSMUSG00000025512";"dHC";"Swim_4h";13;240;"Chid1"
-0.004736729;"ENSMUSG00000025608";"dHC";"Swim_4h";5;240;"Podxl"
0.359320819;"ENSMUSG00000025646";"dHC";"Swim_4h";1;240;"Atrip"
-0.025195745;"ENSMUSG00000025823";"dHC";"Swim_4h";17;240;"Pdia4"
-0.014567968;"ENSMUSG00000025931";"dHC";"Swim_4h";10;240;"Paqr8"
-0.07603917;"ENSMUSG00000025959";"dHC";"Swim_4h";24;240;"Klf7"
0.055937385;"ENSMUSG00000025993";"dHC";"Swim_4h";12;240;"Slc40a1"
-0.071750088;"ENSMUSG00000026014";"dHC";"Swim_4h";21;240;"Raph1"
0.019320169;"ENSMUSG00000026031";"dHC";"Swim_4h";5;240;"Cflar"
0.322659883;"ENSMUSG00000026034";"dHC";"Swim_4h";8;240;"Clk1"
0.260466469;"ENSMUSG00000026051";"dHC";"Swim_4h";15;240;"AC159092.1"
-0.006774603;"ENSMUSG00000026072";"dHC";"Swim_4h";10;240;"Il1r1"
0.021186678;"ENSMUSG00000026107";"dHC";"Swim_4h";5;240;"Nabp1"
0.028850135;"ENSMUSG00000026181";"dHC";"Swim_4h";5;240;"Ppm1f"
-0.110119512;"ENSMUSG00000026185";"dHC";"Swim_4h";9;240;"Igfbp5"
0.043925858;"ENSMUSG00000026209";"dHC";"Swim_4h";10;240;"Dnpep"
0.073237311;"ENSMUSG00000026220";"dHC";"Swim_4h";10;240;"Slc16a14"
0.014235093;"ENSMUSG00000026227";"dHC";"Swim_4h";12;240;"AC102506.1"
-0.031410633;"ENSMUSG00000026288";"dHC";"Swim_4h";10;240;"Inpp5d"
-0.022826254;"ENSMUSG00000026303";"dHC";"Swim_4h";25;240;"Mlph"
0.032212965;"ENSMUSG00000026354";"dHC";"Swim_4h";17;240;"Lct"
0.44260943;"ENSMUSG00000026418";"dHC";"Swim_4h";13;240;"Tnni1"
0.110036003;"ENSMUSG00000026447";"dHC";"Swim_4h";21;240;"Pik3c2b"
-0.024178796;"ENSMUSG00000026478";"dHC";"Swim_4h";10;240;"Lamc1"
0.061087842;"ENSMUSG00000026496";"dHC";"Swim_4h";10;240;"Parp1"
0.026275895;"ENSMUSG00000026510";"dHC";"Swim_4h";10;240;"Trp53bp2"
0.050268945;"ENSMUSG00000026565";"dHC";"Swim_4h";21;240;"Pou2f1"
0.072902232;"ENSMUSG00000026566";"dHC";"Swim_4h";24;240;"Mpzl1"
0.238893508;"ENSMUSG00000026579";"dHC";"Swim_4h";15;240;"F5"
-0.27771278;"ENSMUSG00000026586";"dHC";"Swim_4h";23;240;"Prrx1"
-0.072671645;"ENSMUSG00000026594";"dHC";"Swim_4h";21;240;"Ralgps2"
-0.275689494;"ENSMUSG00000026628";"dHC";"Swim_4h";4;240;"Atf3"
-0.040148977;"ENSMUSG00000026657";"dHC";"Swim_4h";10;240;"Frmd4a"
0.006224655;"ENSMUSG00000026728";"dHC";"Swim_4h";18;240;"Vim"
-0.005956474;"ENSMUSG00000026740";"dHC";"Swim_4h";21;240;"Dnajc1"
-0.08765808;"ENSMUSG00000026748";"dHC";"Swim_4h";21;240;"Plxdc2"
-0.034432805;"ENSMUSG00000026788";"dHC";"Swim_4h";5;240;"Zbtb43"
0.060279626;"ENSMUSG00000026803";"dHC";"Swim_4h";5;240;"Ttf1"
0.467552558;"ENSMUSG00000026807";"dHC";"Swim_4h";25;240;"Ak8"
-0.0609372;"ENSMUSG00000026819";"dHC";"Swim_4h";10;240;"Slc25a25"
0.029046923;"ENSMUSG00000026824";"dHC";"Swim_4h";21;240;"Kcnj3"
-0.225234165;"ENSMUSG00000026834";"dHC";"Swim_4h";24;240;"Acvr1c"
0.021476573;"ENSMUSG00000026836";"dHC";"Swim_4h";21;240;"Acvr1"
0.048026474;"ENSMUSG00000026843";"dHC";"Swim_4h";10;240;"Fubp3"
-0.086520902;"ENSMUSG00000026864";"dHC";"Swim_4h";9;240;"Hspa5"
-0.018151543;"ENSMUSG00000026872";"dHC";"Swim_4h";24;240;"Zeb2"
-0.169399215;"ENSMUSG00000026927";"dHC";"Swim_4h";16;240;"Sdccag3"
0.017014074;"ENSMUSG00000027111";"dHC";"Swim_4h";9;240;"Itga6"
0.009736329;"ENSMUSG00000027130";"dHC";"Swim_4h";21;240;"Slc12a6"
-0.061466694;"ENSMUSG00000027200";"dHC";"Swim_4h";24;240;"Sema6d"
0.09907046;"ENSMUSG00000027204";"dHC";"Swim_4h";25;240;"Fbn1"
-0.062151374;"ENSMUSG00000027217";"dHC";"Swim_4h";10;240;"Tspan18"
-0.057251486;"ENSMUSG00000027248";"dHC";"Swim_4h";9;240;"Pdia3"
-0.042535591;"ENSMUSG00000027259";"dHC";"Swim_4h";9;240;"Adal"
-0.204952066;"ENSMUSG00000027281";"dHC";"Swim_4h";17;240;"Slx4ip"
-0.025289344;"ENSMUSG00000027286";"dHC";"Swim_4h";21;240;"Lrrc57"
0.110315859;"ENSMUSG00000027296";"dHC";"Swim_4h";10;240;"Itpka"
-0.129707773;"ENSMUSG00000027324";"dHC";"Swim_4h";10;240;"Rpusd2"
0.024095548;"ENSMUSG00000027397";"dHC";"Swim_4h";21;240;"Slc20a1"
0.014228916;"ENSMUSG00000027412";"dHC";"Swim_4h";1;240;"Lpin3"
0.029206201;"ENSMUSG00000027428";"dHC";"Swim_4h";21;240;"Rbbp9"
-0.113213699;"ENSMUSG00000027435";"dHC";"Swim_4h";24;240;"Cd93"
0.13313342;"ENSMUSG00000027456";"dHC";"Swim_4h";1;240;"Sdcbp2"
-0.099428298;"ENSMUSG00000027508";"dHC";"Swim_4h";21;240;"Pag1"
-0.011440343;"ENSMUSG00000027562";"dHC";"Swim_4h";9;240;"Car2"
0.36183295;"ENSMUSG00000027570";"dHC";"Swim_4h";19;240;"Col9a3"
-0.154050593;"ENSMUSG00000027580";"dHC";"Swim_4h";18;240;"Helz2"
0.175985206;"ENSMUSG00000027654";"dHC";"Swim_4h";7;240;"Fam83d"
0.035108536;"ENSMUSG00000027678";"dHC";"Swim_4h";21;240;"Ncoa3"
-0.072015595;"ENSMUSG00000027684";"dHC";"Swim_4h";23;240;"Mecom"
-0.4163186;"ENSMUSG00000027737";"dHC";"Swim_4h";17;240;"Slc7a11"
-0.036962742;"ENSMUSG00000027778";"dHC";"Swim_4h";9;240;"Ift80"
-0.00697211;"ENSMUSG00000027845";"dHC";"Swim_4h";13;240;"Dclre1b"
0.074160888;"ENSMUSG00000027864";"dHC";"Swim_4h";10;240;"Ptgfrn"
0.121501831;"ENSMUSG00000027932";"dHC";"Swim_4h";1;240;"Slc27a3"
-0.035196491;"ENSMUSG00000027947";"dHC";"Swim_4h";25;240;"Il6ra"
0.01877282;"ENSMUSG00000027985";"dHC";"Swim_4h";24;240;"Lef1"
0.025400839;"ENSMUSG00000028004";"dHC";"Swim_4h";21;240;"Npy2r"
-0.001224774;"ENSMUSG00000028030";"dHC";"Swim_4h";24;240;"Tbck"
-0.008012126;"ENSMUSG00000028034";"dHC";"Swim_4h";5;240;"Fubp1"
-0.046346967;"ENSMUSG00000028037";"dHC";"Swim_4h";17;240;"Ifi44"
0.311647717;"ENSMUSG00000028064";"dHC";"Swim_4h";13;240;"Sema4a"
-0.067543046;"ENSMUSG00000028128";"dHC";"Swim_4h";16;240;"F3"
-0.09214286;"ENSMUSG00000028195";"dHC";"Swim_4h";4;240;"Cyr61"
-0.003102122;"ENSMUSG00000028214";"dHC";"Swim_4h";3;240;"Gem"
-0.067727208;"ENSMUSG00000028282";"dHC";"Swim_4h";2;240;"Casp8ap2"
-0.009322654;"ENSMUSG00000028413";"dHC";"Swim_4h";10;240;"B4galt1"
-0.072676189;"ENSMUSG00000028420";"dHC";"Swim_4h";10;240;"Tmem38b"
-0.058261298;"ENSMUSG00000028480";"dHC";"Swim_4h";18;240;"Glipr2"
-0.135409624;"ENSMUSG00000028527";"dHC";"Swim_4h";9;240;"Ak4"
0.026462416;"ENSMUSG00000028645";"dHC";"Swim_4h";7;240;"Slc2a1"
0.30977275;"ENSMUSG00000028655";"dHC";"Swim_4h";1;240;"Mfsd2a"
0.002996397;"ENSMUSG00000028680";"dHC";"Swim_4h";16;240;"Plk3"
-0.249519169;"ENSMUSG00000028749";"dHC";"Swim_4h";17;240;"Pla2g2f"
-0.019454211;"ENSMUSG00000028776";"dHC";"Swim_4h";6;240;"Tinagl1"
0.09822339;"ENSMUSG00000028862";"dHC";"Swim_4h";22;240;"Map3k6"
-0.105679908;"ENSMUSG00000028927";"dHC";"Swim_4h";9;240;"Padi2"
0.215590143;"ENSMUSG00000028962";"dHC";"Swim_4h";10;240;"Slc4a2"
-0.032272116;"ENSMUSG00000028967";"dHC";"Swim_4h";16;240;"Errfi1"
0.008075509;"ENSMUSG00000029028";"dHC";"Swim_4h";10;240;"Lrrc47"
-0.060719223;"ENSMUSG00000029128";"dHC";"Swim_4h";21;240;"Rab28"
0.023537006;"ENSMUSG00000029174";"dHC";"Swim_4h";10;240;"Tbc1d1"
-0.106626774;"ENSMUSG00000029178";"dHC";"Swim_4h";21;240;"Klf3"
-0.039457324;"ENSMUSG00000029196";"dHC";"Swim_4h";10;240;"Tada2b"
-0.057704086;"ENSMUSG00000029313";"dHC";"Swim_4h";25;240;"Aff1"
0.065322927;"ENSMUSG00000029344";"dHC";"Swim_4h";13;240;"Tpst2"
